"","id","lang","conversation_id","source","author_id","created_at","reply_settings","text","possibly_sensitive","referenced_tweets","in_reply_to_user_id","public_metrics.retweet_count","public_metrics.reply_count","public_metrics.like_count","public_metrics.quote_count","entities.urls","entities.annotations","entities.mentions","entities.hashtags","attachments.media_keys","attachments.poll_ids","engagement","engagement_categ","tweet_length","clean_tweet_length","time_of_day","is_weekend","upper_count","exclamation_count","hashtag_ct","mentions_ct","photos_count","videos_count","gifs_count","other_media_count","emojis_count","month","vader_sentiment","final_topic"
"334","1310836668321144832","en","1310836668321144832","Sprinklr","8771022","2020-09-29T06:59:50.000Z","everyone","SAME <U+0001F602> Celebrate National Dunkin' Day with a FREE medium hot or iced coffee with any purchase today, 9/29 when your local Dunkin' opens! <U+2615><U+FE0F><U+0001F389> Exclusions &amp; additional charges may apply. https://t.co/PsJVJCVOyR","FALSE","NULL",NA,"46","5","240","5","list(start = 188, end = 211, url = ""https://t.co/PsJVJCVOyR"", expanded_url = ""https://twitter.com/dunkindonuts/status/1310836668321144832/video/1"", display_url = ""pic.twitter.com/PsJVJCVOyR"")","list(start = 123, end = 128, probability = 0.7675, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","13_1310836643818082304","NULL","15.8","3","211","187","Morning","0","22","1","0","0","0","1","0","0","3","9"," 1","2"
"335","1310889510792822784","en","1310889510792822784","Sprinklr","8771022","2020-09-29T10:29:49.000Z","everyone","<U+0001F389> Wake up, it’s National Dunkin’ Day! <U+0001F389> Give your brain a liquid hug and celebrate with a FREE medium hot or iced coffee with any purchase today, 9/29.<U+0001F9E1> Exclusions &amp; additional charges may apply. https://t.co/zMLm62jTRI","FALSE","NULL",NA,"409","107","1329","177","list(start = 200, end = 223, url = ""https://t.co/zMLm62jTRI"", expanded_url = ""https://twitter.com/dunkindonuts/status/1310889510792822784/photo/1"", display_url = ""pic.twitter.com/zMLm62jTRI"")","NULL","NULL","NULL","3_1310889509719023617","NULL","193.5","4","223","199","Morning","0","15","1","0","0","1","0","0","0","3","9"," 1","1"
"336","1310904661960986626","en","1310904661960986626","Sprinklr","8771022","2020-09-29T11:30:01.000Z","everyone","We've declared National Coffee Day... National Dunkin' Day! <U+0001F389> Time to celebrate with a FREE medium hot or iced coffee with any purchase today, 9/29. <U+0001F9E1> Exclusions &amp; additional charges may apply. https://t.co/i25URZtIHl","FALSE","NULL",NA,"432","88","2334","201","list(start = 198, end = 221, url = ""https://t.co/i25URZtIHl"", expanded_url = ""https://twitter.com/dunkindonuts/status/1310904661960986626/photo/1"", display_url = ""pic.twitter.com/i25URZtIHl"")","NULL","NULL","NULL","3_1310904660597846019","NULL","210","4","221","197","Morning","0","18","1","0","0","1","0","0","0","2","9"," 1","2"
"337","1310912134738579456","en","1310912134738579456","Twitter Web App","8771022","2020-09-29T11:59:43.000Z","everyone","Did you hear? <U+0001F4E3> It’s National Dunkin’ Day!! <U+0001F4E3> Grab a FREE medium hot or iced coffee with any purchase! <U+0001F389><U+2615><U+FE0F>Exclusions &amp; additional charges may apply.","FALSE","NULL",NA,"83","49","536","14","NULL","NULL","NULL","NULL","NULL","NULL","30.5","3","152","152","Morning","0","11","4","0","0","0","0","0","0","4","9"," 1","2"
"338","1310925418669768704","en","1310925418669768704","Twitter Web App","8771022","2020-09-29T12:52:30.000Z","everyone","I don’t drink Dunkin’ to wake up. I wake up to drink Dunkin’.","FALSE","NULL",NA,"1317","106","5354","211","NULL","list(start = c(14, 53), end = c(19, 58), probability = c(0.4748, 0.5865), type = c(""Organization"", ""Organization""), normalized_text = c(""Dunkin"", ""Dunkin""))","NULL","NULL","NULL","NULL","479.5","4","61","61","Afternoon","0","4","0","0","0","0","0","0","0","0","9"," 0","7"
"339","1310941084428767232","en","1310941084428767232","Sprinklr","8771022","2020-09-29T13:54:45.000Z","everyone","Who can relate? <U+0001F91A> Time to turn that frown back around with a FREE medium hot or iced coffee with any purchase today, National Dunkin' Day, 9/29. <U+2615><U+FE0F><U+0001F389> Exclusions &amp; additional charges may apply. https://t.co/SG2LyrI1vQ","FALSE","NULL",NA,"39","12","234","5","list(start = 196, end = 219, url = ""https://t.co/SG2LyrI1vQ"", expanded_url = ""https://twitter.com/dunkindonuts/status/1310941084428767232/video/1"", display_url = ""pic.twitter.com/SG2LyrI1vQ"")","list(start = 118, end = 132, probability = 0.6071, type = ""Organization"", normalized_text = ""National Dunkin"")","NULL","NULL","13_1310941053973823504","NULL","13.7","2","219","195","Afternoon","0","15","1","0","0","0","1","0","0","3","9"," 1","2"
"340","1310954772703449088","en","1310954772703449088","Twitter Web App","8771022","2020-09-29T14:49:08.000Z","everyone","Coffee cheeeeeeeck!!!! Let's see your Dunkin' order! #NationalDunkinDay <U+2615>","FALSE","NULL",NA,"55","69","597","10","NULL","NULL","NULL","list(start = 53, end = 71, tag = ""NationalDunkinDay"")","NULL","NULL","20.5","3","73","55","Afternoon","0","6","5","1","0","0","0","0","0","1","9"," 0","2"
"341","1310957505196032005","en","1310957505196032005","Sprinklr","8771022","2020-09-29T15:00:00.000Z","everyone","<U+0001F64C>  if you know the feeling!! Get your Dunkin' -- enjoy a FREE medium hot or iced coffee with any purchase today, 9/29, in honor of National Dunkin' Day! <U+2615><U+FE0F><U+0001F389> Exclusions &amp; additional charges may apply. https://t.co/vicEJzovoY","FALSE","NULL",NA,"30","8","191","6","list(start = 204, end = 227, url = ""https://t.co/vicEJzovoY"", expanded_url = ""https://twitter.com/dunkindonuts/status/1310957505196032005/photo/1"", display_url = ""pic.twitter.com/vicEJzovoY"")","list(start = c(39, 132), end = c(44, 146), probability = c(0.3698, 0.3538), type = c(""Organization"", ""Place""), normalized_text = c(""Dunkin"", ""National Dunkin""))","NULL","NULL","3_1310957503799328772","NULL","11.4","2","227","203","Afternoon","0","13","3","0","0","1","0","0","0","3","9"," 1","2"
"342","1310968797101199361","en","1310968797101199361","Sprinklr","8771022","2020-09-29T15:44:52.000Z","everyone","<U+0001F389> Cheers to National Dunkin' Day! <U+0001F389> Don't forget to grab a FREE medium hot or iced coffee with any purchase today, 9/29. <U+2615><U+FE0F> Who are you going to Dunkin' with to celebrate? <U+0001F46F><U+200D><U+2642><U+FE0F> Exclusions &amp; additional charges may apply. https://t.co/G2o4ZeFijq","FALSE","NULL",NA,"38","20","326","8","list(start = 224, end = 247, url = ""https://t.co/G2o4ZeFijq"", expanded_url = ""https://twitter.com/dunkindonuts/status/1310968797101199361/photo/1"", display_url = ""pic.twitter.com/G2o4ZeFijq"")","list(start = 147, end = 152, probability = 0.7551, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","3_1310968795025027075","NULL","14.6","3","247","223","Afternoon","0","15","2","0","0","1","0","0","0","4","9"," 1","2"
"343","1310981750026362880","und","1310981750026362880","Twitter Web App","8771022","2020-09-29T16:36:20.000Z","everyone","<U+2615>","FALSE","NULL",NA,"12","13","88","1","NULL","NULL","NULL","NULL","NULL","1310981749673996291","4","1","1","1","Afternoon","0","0","0","0","0","0","0","0","0","1","9"," 0","7"
"344","1310986379996860421","en","1310986379996860421","Sprinklr","8771022","2020-09-29T16:54:44.000Z","everyone","Never
Underestimate
The impact of an
Afternoon coffee
#NationalDunkinDay","FALSE","NULL",NA,"94","14","652","10","NULL","NULL","NULL","list(start = 54, end = 72, tag = ""NationalDunkinDay"")","NULL","NULL","32.2","3","72","53","Afternoon","0","7","0","1","0","0","0","0","0","0","9"," 1","2"
"345","1310990925611577346","en","1310990925611577346","Twitter Web App","8771022","2020-09-29T17:12:48.000Z","everyone","<U+0001F52E>WE SEE YOUR FUTURE AND IT SAYS<U+0001F52E>

ALL ROADS LEAD 2 COFFEE
                 <U+2615>  
    <U+2571>  <U+2572>
    <U+2571>         <U+2572>
  <U+2571>          <U+2572>
<U+2571>             <U+2572>

#NATIONALDUNKINDAY #NATIONALCOFFEEDAY","FALSE","NULL",NA,"28","11","226","3","NULL","NULL","NULL","list(start = c(136, 155), end = c(154, 173), tag = c(""NATIONALDUNKINDAY"", ""NATIONALCOFFEEDAY""))","NULL","NULL","9.6","2","173","134","Afternoon","0","76","0","2","0","0","0","0","0","3","9"," 0","7"
"346","1310995259158077443","en","1310995259158077443","Sprinklr","8771022","2020-09-29T17:30:01.000Z","everyone","Who's with us?! <U+0001F9E1> It's time to celebrate with a FREE medium hot or iced coffee with any purchase today, 9/29! <U+2615><U+FE0F><U+0001F389> Exclusions &amp; additional charges may apply. https://t.co/AnvCXaJbf4","FALSE","NULL",NA,"51","20","318","7","list(start = 161, end = 184, url = ""https://t.co/AnvCXaJbf4"", expanded_url = ""https://twitter.com/dunkindonuts/status/1310995259158077443/photo/1"", display_url = ""pic.twitter.com/AnvCXaJbf4"")","NULL","NULL","NULL","3_1310995257870487556","NULL","18.1","3","184","160","Afternoon","0","11","3","0","0","1","0","0","0","3","9"," 1","7"
"347","1310997470827229186","en","1310997470827229186","Twitter Web App","8771022","2020-09-29T17:38:48.000Z","everyone","<U+0001F44F> That's right! <U+0001F44F> Free medium hot or iced coffee with any purchase, today, 9/29! <U+0001F389> #NationalDunkinDay https://t.co/oDH6rdNUrf","FALSE","NULL",NA,"27","6","184","8","list(start = 102, end = 125, url = ""https://t.co/oDH6rdNUrf"", expanded_url = ""https://twitter.com/sendeeex3/status/1310936879080960000"", display_url = ""twitter.com/sendeeex3/stat…"")","NULL","NULL","list(start = 83, end = 101, tag = ""NationalDunkinDay"")","NULL","NULL","11.3","2","125","82","Afternoon","0","9","2","1","0","0","0","0","0","3","9"," 1","2"
"348","1311085555917221890","en","1311085555917221890","Sprinklr","8771022","2020-09-29T23:28:49.000Z","everyone","We dare you to match your free Dunkin’. <U+0001F609> How so? By getting decked out in Dunkin’ gear, of course! Our #NationalDunkinDay merch is selling out fast! Get it quick before it’s gone at https://t.co/v8sQvgUs02! <U+0001F525>","FALSE","NULL",NA,"12","10","96","2","list(start = 183, end = 206, url = ""https://t.co/v8sQvgUs02"", expanded_url = ""http://spr.ly/6018GINis"", display_url = ""spr.ly/6018GINis"", images = list(list(url = c(""https://pbs.twimg.com/news_img/1487237855160197127/Lm8N6Tc1?format=jpg&name=orig"", ""https://pbs.twimg.com/news_img/1487237855160197127/Lm8N6Tc1?format=jpg&name=150x150""), width = c(1200, 150), height = c(628, 150))), status = 200, title = ""Dunkin' Merch"", description = ""Get excited for Dunkin's latest pop up shop drop!"", unwound_url = ""https://shopdunkin.com/"")","list(start = c(31, 76), end = c(36, 81), probability = c(0.5444, 0.7133), type = c(""Product"", ""Organization""), normalized_text = c(""Dunkin"", ""Dunkin""))","NULL","list(start = 104, end = 122, tag = ""NationalDunkinDay"")","NULL","NULL","4.4","1","209","167","Evening","0","12","4","1","0","0","0","0","0","2","9"," 1","2"
"349","1311087987346886657","en","1311087987346886657","Sprinklr","8771022","2020-09-29T23:38:29.000Z","everyone","We’re TOTALLY feelin’ the love today! <U+0001F9E1> Keep it coming...there’s still time to raise your free coffee loud and proud! Let’s see how you’re celebratin’ #NationalDunkinDay right. <U+2615> <U+0001F369> https://t.co/oejlyauHvC","FALSE","NULL",NA,"16","7","146","0","list(start = 181, end = 204, url = ""https://t.co/oejlyauHvC"", expanded_url = ""https://twitter.com/dunkindonuts/status/1311087987346886657/video/1"", display_url = ""pic.twitter.com/oejlyauHvC"")","NULL","NULL","list(start = 151, end = 169, tag = ""NationalDunkinDay"")","13_1311087960184573952","NULL","4.8","1","204","162","Evening","0","15","2","1","0","0","1","0","0","3","9"," 1","7"
"350","1311089235009703936","en","1311089235009703936","Sprinklr","8771022","2020-09-29T23:43:27.000Z","everyone","Psst...get into the COFFEE MONSTER spirit with us over on IG! Search our filters and tag us in all your Dunkin’ transformations! We're waiting... <U+0001F479> <U+2615> <U+0001F449> <U+0001F607>","FALSE","NULL",NA,"19","3","205","0","NULL","NULL","NULL","NULL","NULL","NULL","5.7","1","153","153","Evening","0","19","2","0","0","0","0","0","0","4","9"," 1","7"
"351","1311131149062856704","en","1311131149062856704","Sprinklr","8771022","2020-09-30T02:30:00.000Z","everyone","Shout out to all our late night coffee drinkers - FREE medium hot or iced coffee with any purchase today, 9/29! <U+2615><U+FE0F><U+0001F315> Exclusions &amp; additional charges may apply.","FALSE","NULL",NA,"18","11","332","4","NULL","NULL","NULL","NULL","NULL","NULL","7","2","162","162","Late Night","0","6","1","0","0","0","0","0","0","2","9"," 1","2"
"352","1311251948205727747","en","1311251948205727747","Sprinklr","8771022","2020-09-30T10:30:00.000Z","everyone","Looking to keep the sweet treats coming after National Dunkin’ Day? <U+0001F60A> Grab a free ½ dozen donuts on your Uber Eats order of $10 or more – while supplies last. <U+0001F369> <U+2728> At Participating Locations. Terms Apply. https://t.co/vu7jEckbDf","FALSE","NULL",NA,"27","11","290","5","list(start = 204, end = 227, url = ""https://t.co/vu7jEckbDf"", expanded_url = ""https://twitter.com/dunkindonuts/status/1311251948205727747/photo/1"", display_url = ""pic.twitter.com/vu7jEckbDf"")","list(start = 106, end = 109, probability = 0.6159, type = ""Organization"", normalized_text = ""Uber"")","NULL","NULL","3_1311251946674761728","NULL","10.1","2","227","203","Morning","0","14","1","0","0","1","0","0","0","3","9"," 1","6"
"353","1311712511301951489","en","1311712511301951489","Sprinklr","8771022","2020-10-01T17:00:07.000Z","everyone","<U+0001F3B6> I sip...I swirl, that's how you Dunkin' world! <U+0001F3B6> <U+0001F9E1> @charlidamelio Don't forget to grab 'The Charli' via the Dunkin' App for a contactless way to order and pay <U+27A1><U+FE0F> pick up via the drive-thru or carry-out. https://t.co/aC1KEbBEVB","FALSE","NULL",NA,"17","9","164","3","list(start = 205, end = 228, url = ""https://t.co/aC1KEbBEVB"", expanded_url = ""https://twitter.com/dunkindonuts/status/1311712511301951489/photo/1"", display_url = ""pic.twitter.com/aC1KEbBEVB"")","list(start = 93, end = 102, probability = 0.4287, type = ""Organization"", normalized_text = ""The Charli"")","list(start = 53, end = 67, username = ""charlidamelio"", id = ""1016008321"")","NULL","3_1311712509687103488","NULL","6.3","1","228","204","Afternoon","0","15","1","0","1","1","0","0","0","4","10"," 1","4"
"354","1312044682717863937","en","1312044682717863937","Sprinklr","8771022","2020-10-02T15:00:03.000Z","everyone","Matcha mood. <U+0001F49A><U+2601><U+FE0F> https://t.co/LSVmeCNYwb","FALSE","NULL",NA,"44","16","606","6","list(start = 17, end = 40, url = ""https://t.co/LSVmeCNYwb"", expanded_url = ""https://twitter.com/dunkindonuts/status/1312044682717863937/photo/1"", display_url = ""pic.twitter.com/LSVmeCNYwb"")","NULL","NULL","NULL","3_1312044681216303105","NULL","15.6","3","40","16","Afternoon","0","7","0","0","0","1","0","0","0","2","10"," 0","7"
"355","1312422167338942468","en","1312422167338942468","Sprinklr","8771022","2020-10-03T16:00:02.000Z","everyone","We all know one of these people. <U+0001F46F> TAG 'em below. <U+2B07><U+FE0F> https://t.co/wpVLSu2psW","FALSE","NULL",NA,"29","31","336","9","list(start = 53, end = 76, url = ""https://t.co/wpVLSu2psW"", expanded_url = ""https://twitter.com/dunkindonuts/status/1312422167338942468/photo/1"", display_url = ""pic.twitter.com/wpVLSu2psW"")","NULL","NULL","NULL","3_1312422165854203904","NULL","12.3","2","76","52","Afternoon","1","8","0","0","0","1","0","0","0","2","10"," 0","7"
"356","1312739154049015808","en","1312739154049015808","Sprinklr","8771022","2020-10-04T12:59:38.000Z","everyone","We call this one: making you crave a Signature Pumpkin Spice Latte. <U+0001F383> https://t.co/v2haEKZMUo","FALSE","NULL",NA,"93","40","543","15","list(start = 70, end = 93, url = ""https://t.co/v2haEKZMUo"", expanded_url = ""https://twitter.com/dunkindonuts/status/1312739154049015808/photo/1"", display_url = ""pic.twitter.com/v2haEKZMUo"")","list(start = 37, end = 65, probability = 0.747, type = ""Product"", normalized_text = ""Signature Pumpkin Spice Latte"")","NULL","NULL","3_1312739152836931586","NULL","33.9","3","93","69","Afternoon","1","10","0","0","0","1","0","0","0","1","10"," 0","5"
"357","1313127990277087232","en","1313127990277087232","Sprinklr","8771022","2020-10-05T14:44:44.000Z","everyone","Ideal Fall combo. <U+0001F64C> #AppleCiderDonut https://t.co/uUUsD4FOxo","FALSE","NULL",NA,"54","22","793","10","list(start = 37, end = 60, url = ""https://t.co/uUUsD4FOxo"", expanded_url = ""https://twitter.com/dunkindonuts/status/1313127990277087232/photo/1"", display_url = ""pic.twitter.com/uUUsD4FOxo"")","NULL","NULL","list(start = 20, end = 36, tag = ""AppleCiderDonut"")","3_1313127988255485952","NULL","20.2","3","60","19","Afternoon","0","10","0","1","0","1","0","0","0","1","10"," 1","4"
"358","1313192246699798529","en","1313192246699798529","Sprinklr","8771022","2020-10-05T19:00:04.000Z","everyone","BRB, making my Stuffed Bagel Minis day dreams a reality. <U+270C><U+FE0F><U+2601><U+FE0F> https://t.co/MyaA6PNwTp","FALSE","NULL",NA,"18","12","231","4","list(start = 62, end = 85, url = ""https://t.co/MyaA6PNwTp"", expanded_url = ""https://twitter.com/dunkindonuts/status/1313192246699798529/photo/1"", display_url = ""pic.twitter.com/MyaA6PNwTp"")","NULL","NULL","NULL","3_1313192244762025985","NULL","7","2","85","61","Evening","0","11","0","0","0","1","0","0","0","2","10"," 1","7"
"359","1313547095140446222","en","1313547095140446222","Sprinklr","8771022","2020-10-06T18:30:06.000Z","everyone","Show off that Dunkin' pride in your daily life with these <U+0001F525> accessories. Link in bio to shop before it’s all going, going GONE! <U+0001F44B> https://t.co/LzEBsWos6Q","FALSE","NULL",NA,"17","19","164","0","list(start = 130, end = 153, url = ""https://t.co/LzEBsWos6Q"", expanded_url = ""https://twitter.com/dunkindonuts/status/1313547095140446222/video/1"", display_url = ""pic.twitter.com/LzEBsWos6Q"")","list(start = 14, end = 19, probability = 0.5556, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","13_1313547065004380160","NULL","5.1","1","153","129","Evening","0","12","1","0","0","0","1","0","0","2","10"," 1","1"
"360","1313849031798534144","en","1313849031798534144","Sprinklr","8771022","2020-10-07T14:29:53.000Z","everyone","Not to cause a scene... but hot <U+0001F525> or iced <U+2744><U+FE0F>? https://t.co/2vxagQx6MX","FALSE","NULL",NA,"60","218","868","68","list(start = 46, end = 69, url = ""https://t.co/2vxagQx6MX"", expanded_url = ""https://twitter.com/dunkindonuts/status/1313849031798534144/photo/1"", display_url = ""pic.twitter.com/2vxagQx6MX"")","NULL","NULL","NULL","3_1313849029504229378","NULL","45.2","4","69","45","Afternoon","0","4","1","0","0","1","0","0","0","2","10"," 0","7"
"361","1313917012297551872","en","1313917012297551872","Sprinklr","8771022","2020-10-07T19:00:01.000Z","everyone","Signature Pumpkin Spice Latte vs. reality <U+0001F383> https://t.co/mQOyz7Do2h","FALSE","NULL",NA,"36","17","385","3","list(start = 44, end = 67, url = ""https://t.co/mQOyz7Do2h"", expanded_url = ""https://twitter.com/dunkindonuts/status/1313917012297551872/photo/1"", display_url = ""pic.twitter.com/mQOyz7Do2h"")","NULL","NULL","NULL","3_1313917010770788352","NULL","12","2","67","43","Evening","0","7","0","0","0","1","0","0","0","1","10"," 0","5"
"362","1314279403870982145","en","1314279403870982145","Sprinklr","8771022","2020-10-08T19:00:02.000Z","everyone","Some people can make an amazing Halloween costume out of cardboard. <U+0001F47B> For the rest of us there’s Iced Oatmilk Lattes. <U+0001F61C> #FallFails https://t.co/zeRyZG4UNj","FALSE","NULL",NA,"13","7","199","2","list(start = 131, end = 154, url = ""https://t.co/zeRyZG4UNj"", expanded_url = ""https://twitter.com/dunkindonuts/status/1314279403870982145/photo/1"", display_url = ""pic.twitter.com/zeRyZG4UNj"")","list(start = 32, end = 40, probability = 0.9079, type = ""Other"", normalized_text = ""Halloween"")","NULL","list(start = 120, end = 130, tag = ""FallFails"")","3_1314279402688086019","NULL","4.7","1","154","119","Evening","0","13","0","1","0","1","0","0","0","2","10"," 1","6"
"363","1314596987166240769","en","1314596987166240769","Twitter Web App","8771022","2020-10-09T16:02:00.000Z","everyone","When you gotta give your first love a shoutout on your way to your big day. <U+0001F48D><U+0001F369> https://t.co/q5FeYz28NT","FALSE","NULL",NA,"164","52","1960","166","list(start = c(79, 79), end = c(102, 102), url = c(""https://t.co/q5FeYz28NT"", ""https://t.co/q5FeYz28NT""), expanded_url = c(""https://twitter.com/dunkindonuts/status/1314596987166240769/photo/1"", ""https://twitter.com/dunkindonuts/status/1314596987166240769/photo/1""), display_url = c(""pic.twitter.com/q5FeYz28NT"", ""pic.twitter.com/q5FeYz28NT""))","NULL","NULL","NULL","c(""3_1314596534307237888"", ""3_1314596534323998721"")","NULL","115.6","4","102","78","Afternoon","0","5","0","0","0","2","0","0","0","2","10"," 1","2"
"364","1314913577397084160","en","1314913577397084160","Sprinklr","8771022","2020-10-10T13:00:01.000Z","everyone","This combo is <U+0001F525><U+0001F525><U+0001F525> #BagelMinis #IcedCoffee https://t.co/0QoNMIvGJu","FALSE","NULL",NA,"20","11","290","2","list(start = 42, end = 65, url = ""https://t.co/0QoNMIvGJu"", expanded_url = ""https://twitter.com/dunkindonuts/status/1314913577397084160/photo/1"", display_url = ""pic.twitter.com/0QoNMIvGJu"")","NULL","NULL","list(start = c(18, 30), end = c(29, 41), tag = c(""BagelMinis"", ""IcedCoffee""))","3_1314913575861989376","NULL","6.8","1","65","17","Afternoon","1","11","0","2","0","1","0","0","0","3","10"," 0","1"
"365","1314989073644359682","en","1314989073644359682","Sprinklr","8771022","2020-10-10T18:00:01.000Z","everyone","Your Dunkin’ Iced Chai Latte won’t judge your autumn leaf nail art “abilities” <U+0001F629> #FallFails https://t.co/O2Pf7xyFos","FALSE","NULL",NA,"26","15","363","7","list(start = 92, end = 115, url = ""https://t.co/O2Pf7xyFos"", expanded_url = ""https://twitter.com/dunkindonuts/status/1314989073644359682/photo/1"", display_url = ""pic.twitter.com/O2Pf7xyFos"")","list(start = 5, end = 27, probability = 0.4982, type = ""Product"", normalized_text = ""Dunkin’ Iced Chai Latte"")","NULL","list(start = 81, end = 91, tag = ""FallFails"")","3_1314989071710728192","NULL","10.6","2","115","80","Evening","1","10","0","1","0","1","0","0","0","1","10"," 0","6"
"366","1315306163546849280","en","1315306163546849280","Sprinklr","8771022","2020-10-11T15:00:01.000Z","everyone","She sips. She swirls. <U+270C><U+FE0F> #TheCharli https://t.co/upXEjnoIZ5","FALSE","NULL",NA,"28","23","500","6","list(start = 36, end = 59, url = ""https://t.co/upXEjnoIZ5"", expanded_url = ""https://twitter.com/dunkindonuts/status/1315306163546849280/photo/1"", display_url = ""pic.twitter.com/upXEjnoIZ5"")","NULL","NULL","list(start = 25, end = 35, tag = ""TheCharli"")","3_1315306162334687234","NULL","10.8","2","59","24","Afternoon","1","8","0","1","0","1","0","0","0","1","10"," 0","7"
"367","1315664668237729792","en","1315664668237729792","Sprinklr","8771022","2020-10-12T14:44:35.000Z","everyone","Hey, at least you tried. <U+0001F937> Pumpkin Iced Coffee: simple, easy, tastes good. <U+0001F383> #FallFails https://t.co/CAi4hZg4ea","FALSE","NULL",NA,"16","8","203","2","list(start = 88, end = 111, url = ""https://t.co/CAi4hZg4ea"", expanded_url = ""https://twitter.com/dunkindonuts/status/1315664668237729792/photo/1"", display_url = ""pic.twitter.com/CAi4hZg4ea"")","list(start = 25, end = 46, probability = 0.4429, type = ""Product"", normalized_text = ""<U+0001F937> Pumpkin Iced Coffee"")","NULL","list(start = 77, end = 87, tag = ""FallFails"")","3_1315664666463481857","NULL","5.6","1","111","76","Afternoon","0","9","0","1","0","1","0","0","0","2","10"," 1","1"
"368","1315721339865628676","en","1315721339865628676","Sprinklr","8771022","2020-10-12T18:29:47.000Z","everyone","This picture lives in our head rent-free. <U+0001F369><U+2615> https://t.co/dZxHveSA4X","FALSE","NULL",NA,"102","19","955","20","list(start = 45, end = 68, url = ""https://t.co/dZxHveSA4X"", expanded_url = ""https://twitter.com/dunkindonuts/status/1315721339865628676/photo/1"", display_url = ""pic.twitter.com/dZxHveSA4X"")","NULL","NULL","NULL","3_1315721338326261760","NULL","38.6","4","68","44","Evening","0","6","0","0","0","1","0","0","0","2","10"," 0","7"
"369","1316085045090713600","en","1316085045090713600","Sprinklr","8771022","2020-10-13T18:35:01.000Z","everyone","Official petition to make #NationalTreatYoSelfDay every day! <U+0001F369> Who's with us? <U+0001F4F8> : @DCfoodpornHQ https://t.co/Io7pNjGTVz","FALSE","NULL",NA,"53","16","415","7","list(start = 96, end = 119, url = ""https://t.co/Io7pNjGTVz"", expanded_url = ""https://twitter.com/dunkindonuts/status/1316085045090713600/photo/1"", display_url = ""pic.twitter.com/Io7pNjGTVz"")","NULL","list(start = 82, end = 95, username = ""DCfoodpornHQ"", id = ""3107926641"")","list(start = 26, end = 49, tag = ""NationalTreatYoSelfDay"")","3_1316085043178147841","NULL","18.7","3","119","72","Evening","0","16","2","1","1","1","0","0","0","2","10"," 0","7"
"370","1316090038480969728","en","1316090038480969728","Sprinklr","8771022","2020-10-13T18:54:51.000Z","everyone","Don't miss out on the chance to read Robert Rosenberg's new book release, officially out in the world today! From the words of the former CEO for 35-years, learn why it's so important to stay true to your brand, while runnin' off innovation, coffee &amp; donuts. <U+0001F369><U+2615> https://t.co/fqll1mz2M3","FALSE","NULL",NA,"12","4","155","3","list(start = 266, end = 289, url = ""https://t.co/fqll1mz2M3"", expanded_url = ""https://twitter.com/dunkindonuts/status/1316090038480969728/photo/1"", display_url = ""pic.twitter.com/fqll1mz2M3"")","list(start = 37, end = 52, probability = 0.9954, type = ""Person"", normalized_text = ""Robert Rosenberg"")","NULL","NULL","3_1316090036857769985","NULL","4.8","1","289","265","Evening","0","8","1","0","0","1","0","0","0","2","10"," 1","5"
"371","1316163003558092800","und","1316163003558092800","Sprinklr","8771022","2020-10-13T23:44:47.000Z","everyone","<U+0001F525> 10.14.20 <U+0001F525> https://t.co/DyExqohR05","FALSE","NULL",NA,"48","35","314","36","list(start = 13, end = 36, url = ""https://t.co/DyExqohR05"", expanded_url = ""https://twitter.com/dunkindonuts/status/1316163003558092800/video/1"", display_url = ""pic.twitter.com/DyExqohR05"")","NULL","NULL","NULL","13_1316162974667755521","NULL","28.8","3","36","12","Evening","0","3","0","0","0","0","1","0","0","2","10"," 0","7"
"372","1316354101052137472","en","1316354101052137472","Sprinklr","8771022","2020-10-14T12:24:09.000Z","everyone","<U+0001F525> A donut… but make it SPICY!<U+0001F525> Introducing the Spicy Ghost Pepper Donut ft. strawberry flavored icing with cayenne &amp; ghost pepper for a sweet heat treat at Dunkin’. <U+0001F47B> <U+0001F336><U+FE0F> Grab one &amp; show your spicy side. <U+0001F525><U+0001F369> https://t.co/dYgBp7eCMj","FALSE","NULL",NA,"178","195","803","507","list(start = 214, end = 237, url = ""https://t.co/dYgBp7eCMj"", expanded_url = ""https://twitter.com/dunkindonuts/status/1316354101052137472/video/1"", display_url = ""pic.twitter.com/dYgBp7eCMj"")","list(start = c(49, 158), end = c(72, 163), probability = c(0.7761, 0.7517), type = c(""Product"", ""Organization""), normalized_text = c(""Spicy Ghost Pepper Donut"", ""Dunkin""))","NULL","NULL","13_1316354065882853376","NULL","256.2","4","237","213","Afternoon","0","17","1","0","0","0","1","0","0","6","10"," 1","6"
"373","1316408430928822273","en","1316408430928822273","Sprinklr","8771022","2020-10-14T16:00:02.000Z","everyone","WARNING: Tweets in feed may be spicier than they appear... <U+0001F525>#DunkinSpicySide","FALSE","NULL",NA,"7","4","160","1","NULL","NULL","NULL","list(start = 60, end = 76, tag = ""DunkinSpicySide"")","NULL","NULL","2.5","1","76","60","Afternoon","0","11","0","1","0","0","0","0","0","1","10","-1","7"
